"type","lat","lng","id","zone","device","description"
"Point","40.36578258030498","-3.687427484877838","9936","city","87028","PERIANA N-S(RUTILO-AV. ROSALES)"
"Point","40.33280886241695","-3.7154119667955348","5402","city","94021","V.TOBALINA S-N(REAL PINTO-S.EZEQUIEL)"
"Point","40.413951080966044","-3.7189947812946813","7103","city","30031","SEGOVIA 65, E-O (RONDA SEGOVIA - P: VIRGEN DEL PUERTO)"
"Point","40.41293669661285","-3.7211429328684162","4326","city","30032","P: VIRGEN DEL PUERTO, 13 S-N(MANZANARES-SEGOVIA)"
"Point","40.41396375972467","-3.7229216789970794","4327","city","30033","PUENTE SEGOVIA O-E(P: EXTREMADURA -P: VIRGEN DEL PUERTO)"
"Point","40.47892406410932","-3.7065969803358656","5449","city","43038","Av.Monforte de Lemos E-O(Giro Izqda.Pl.Arteijo)"
"Point","40.4699763543539","-3.7157510589852065","4733","city","93016","Valle de Mena O-E(Valderodrigo-Camino de ganapanes)"
"Point","40.45156132550649","-3.771942420330605","5203","city","28004","BARDEGUERAL N-S (GIRO)"
"Point","40.435342738538594","-3.636313896691093","5947","city","45001","C/. Hermanos García Noblejas - Dr. Cirajas-Vital Aza"
"Point","40.430569300143844","-3.6113056128453054","6393","city","64006","Av. Canillejas a Vicálvaro - María Sevilla Diago-J.GÂª. Boutan"
"Point","40.40149542878054","-3.754104219192609","3409","city","24001","SEPULVEDA N-S(CEBREROS-C.FCO.J. JIMENEZ)"
"Point","40.37360002359942","-3.7215348901759775","4941","city","38022","AV.POBLADOS O-E(TANATORIO-CTRA. TOLEDO)"
"Point","40.44718030119779","-3.708874069694467","5772","city","97021","Av.Reina Victoria E-O  - Av.Pablo Iglesias -Ibánez Ãbero"
"Point","40.377087313675986","-3.749279209944582","4948","city","38030","E.MONTIJO S-N(POBLADOS-N.S.FATIMA)FRENT"
"Point","40.372917732025265","-3.746558172368176","7006","city","38041","A.R.SACRISTAN E-O(PARTIDA A.R.-ZARZAMOR)"
"Point","40.47304701246169","-3.6746385631965883","5747","city","91005","Av. Pio XII E-O (Calle 30 - Av. Burgos)"
"Point","40.46985856922418","-3.7190635650280983","4726","city","93009","Valderodrigo E-O(Valle de Mena-Antonio Machado)"
"Point","40.48265848901313","-3.716135926921982","5874","city","42006","Av. Cardenal Herrera Oria 237 O-E(Isla de Arosa-La Masó)"
"Point","40.47571929176783","-3.742082749580291","3813","city","73407","TÃCTICO - AV. ARROYOFRESNO, 19 N-S (FUENTELAREINA - CANTALEJO)"
"Point","40.494878586437274","-3.6878514045963335","6577","city","75403","ISLAS AZORES O-E"
"Point","40.349819487567444","-3.705680820043784","4850","city","27033","VILLALONSO SO-NE(REAL PINTO-S.JENARO)"
"Point","40.38950956658506","-3.7303056401176415","5247","city","49034","GRAL. RICARDOS E-O(PEDRO DIEZ-OCA)"
"Point","40.38883391919581","-3.7326528206185183","10025","city","49036","OCA N-S(MATILDE FERNANDEZ-GRAL. RICARDOS"
"Point","40.48586569472933","-3.6519762423353117","6627","city","79402","C/. Pintor Ignacio Zuloaga - Príncipe Carlos-Niceto Alcalá Zamora"
"Point","40.38356392732108","-3.7112638037674532","4776","city","48007","R. YBARRA S-N(D. BARRANCO-M. USERA)"
"Point","40.45253897550048","-3.697459599859342","3743","city","60049","Gral.Perón E-O - Presidente Cármona-Cte.Zorita)(Giro E-S)"
"Point","40.48525976402285","-3.6608767759233047","6620","city","79027","Av. Alcalde Conde Mayalde - Príncipe Carlos-Infanta Catalina Micaela"
"Point","40.486238298625636","-3.6599191309671797","6621","city","79028","Av. Alcalde Conde Mayalde - Príncipe Carlos-Infanta Catalina Micaela"
"Point","40.45031353322448","-3.687542513680979","5502","city","60059","Pºde la Habana N-S - Gutiérrez Solana-Pl.Quito"
"Point","40.48866919895571","-3.6506708159563743","6628","city","79403","C/. Alcalde Aristizabal Manchón - Alcalde Henche Plata-Principe Carlos"
"Point","40.48947209157878","-3.6507926140297173","6629","city","79404","C/. Alcalde Ãlvarez de Villaamil - Alcalde Henche Plata-Príncipe Carlos"
"Point","40.391221294769664","-3.727708665241276","5042","city","49009","G.RICARDOS E-O(ALEJ.SANCHEZ-PEDRO DIEZ)"
"Point","40.38559247758271","-3.7249427394189434","5064","city","96019","OPORTO O-E(ELVAS-PORTALEGRE)"
"Point","40.38471372410411","-3.723748663464384","5071","city","96020","PORTALEGRE S-N(AV. ABRANTES-OPORTO)"
"Point","40.38769347787676","-3.716746293531434","5087","city","96023","ANT. LEYVA S-N(ALEJANDRO SANCHEZ-S. LUCR"
"Point","40.38656637697252","-3.717120084757438","5085","city","96024","ANT. LEYVA N-S(S. LUCRECIA-PL.FDEZ.LADRE"
"Point","40.387725834581836","-3.716686915104982","3634","city","96037","ANTONIO LEYVA S-N (ARLANZA-GUADALETE)"
"Point","40.385540185380854","-3.7246769392981784","3575","city","96700","OPORTO O-E(ELVAS-PORTALEGRE)"
"Point","40.41428288242407","-3.729266973784146","5025","city","98001"," PTA. DEL ANGEL S-N"
"Point","40.4770374439908","-3.702810200660263","4565","city","32029","MELCHOR FERNANDEZ ALMAGRO O-E(GINZO DE LIMIA-FINISTERRE)"
"Point","40.46294221507293","-3.7029172788227767","5756","city","92002","Marquis de Viana O-E (Ruiz Palacio- Gladiolo)"
"Point","40.466269985566925","-3.719573556715678","4727","city","93010","Antonio Machado N-S(Centro Cultural-Sinesio Delgado)"
"Point","40.46602322947553","-3.7183609587677515","4728","city","93011","Sinesio Delgado E-O(Gta.Piedrafita Cebreros-Antonio Machado)"
"Point","40.342053839216156","-3.707868820861521","5396","city","94015","DOMINGO PARRAGA E-O(G.ACEBO-R.PINTO)"
"Point","40.47143314379043","-3.7126512056990246","4548","city","32006","AV. BETANZOS N-S (CELANOVA-PIEDRAFITA CEBRERO)"
"Point","40.476419300599346","-3.70122797817136","4562","city","32023","FINISTERRE N-S(MELCHOR FERNANDEZ ALMAGRO-VILLA MARIN)"
"Point","40.43235541864931","-3.6587144505110545","5927","city","44029","C/. Virgen de la Alegria  - Virgen de la Alegría- Alcalá"
"Point","40.47826353647508","-3.7037289187810667","5434","city","43023","GINZO DE LIMIA S-N(MELCHOR FDEZ. ALMAGRO-AV.MONFORTE  LEMOS)"
"Point","40.47795101069379","-3.7097954613998634","5445","city","43034"," PLAZA VERMN"
"Point","40.47217413414968","-3.724202667567873","9913","city","93030","Valle de Mena O-E (Isaac Rabmn-Jzan Andris)"
"Point","40.43454252982624","-3.6438115963219095","5936","city","44038","Emilio Ferrari - Amos Escalante - Alcalá- Alcalá"
"Point","40.44764969099258","-3.5860654613888134","6555","city","74009","C/. Arrastaria - Aracne-Samaniego"
"Point","40.38412801697148","-3.699903088629705","3632","city","39054","SANTUARIO N-S(ASUNCION-EVANGELIOS)"
"Point","40.381383856364344","-3.7014220865271503","3682","city","39055"," CTO VEGA S-N(CTO LEPANTO-CTO VICT)"
"Point","40.385505660893486","-3.708934139832032","4774","city","48003","MAR. USERA E-O(GAB. USERA-R.YBARRA)"
"Point","40.38587770622674","-3.7123826688012027","4777","city","48006","MANUEL NOYA N-S(M. SILVELA-MARCELO USERA"
"Point","40.37375240828654","-3.7384369558747244","4926","city","38005","AV. POBLADOS O-E(AV. EURO-ABRANTES)"
"Point","40.46316195363152","-3.656855850249539","6035","city","46028","Ctra. Canillas - Ctra. Canillas-López de Hoyos"
"Point","40.36682369757253","-3.692575759920791","5346","city","87011","OROVILLA S-N(SILVINA-AV.ROSALES)"
"Point","40.36724278495093","-3.6908164165166517","5347","city","87012","AV. ROSALES E-O (SILVINA-ANTEQUERA)"
"Point","40.3336229978157","-3.7145181040439272","5403","city","94022","S.EZEQUIEL E-O(REAL PINTO-V.TOBALINA)"
"Point","40.337287667452685","-3.7153157783325303","10017","city","94026","VALLE TOBALINA S-N (MONTEJO-BASCU?UELOS)"
"Point","40.38629211210325","-3.744102233572451","3628","city","96040","N.SRA.FATIMA S-N(ESPINAR-MU?OZ GRANDES)"
"Point","40.38618200732148","-3.7444042145090033","5131","city","96041","ESPINAR N-S(JUAN ALONSO-N.S.FATIMA)"
"Point","40.39511102003526","-3.7532554297663325","6830","city","98013","YEBENES S-N(CGIO.H.CORTES-DUQ.PARCENT)"
"Point","40.39770658902409","-3.75674814941025","4903","city","98014","VALMOJADO N-S(YEBENES-SESE?A)"
"Point","40.41889396357419","-3.7205296566989867","4324","city","30017","M-30 SALIDA TZNEL O-E(ENTRADA GTA. SAN VICENTE) (90MTS)"
"Point","40.41849251019539","-3.720656382612101","3651","city","30018","M-30 SALIDA TZNEL O-E(ENTRADA GTA. SAN VICENTE) (150MTS)"
"Point","40.436889988840555","-3.7319063683510514","4489","city","30019","MARTIN FIERRO N-S(JUAN HERRERA-OBISPO TREJO)"
"Point","40.435256415895225","-3.64864986471296","6364","city","59010","C/. Virgen del Sagrario - Virgen de Lluc-Elfo"
"Point","40.43346033611479","-3.6119790175969793","6392","city","64005","Av. Canillejas a Vicálvaro - Albaida-Hinojal"
"Point","40.454050272683716","-3.714168919564269","4524","city","31040","DR.FEDERICO RUBIO Y GALI E-O(MORERAS-FCO. DE DIEGO)"
"Point","40.39441194423809","-3.661732246351286","5854","city","41046","Av. Albufera - Sierra Carbonera-Ntra. Sra. Perpetuo Socorro"
"Point","40.44079546712566","-3.6582708365897103","6382","city","59028","Av. Badajoz - M-30-Salvador de Madariaga"
"Point","40.43889060714655","-3.6141808888352234","6402","city","64015","Av. Canillejas a Vicálvaro - Etruria-Canal de Bósforo"
"Point","40.4114610449026","-3.6292593551685894","6420","city","65002","C/. Fuente Carrantona  - José Bergamín-M-23"
"Point","40.43456991848038","-3.6076081757677145","3557","city","66001","Pl. Grecia - Pl. Grecia-M-40"
"Point","40.38517127354203","-3.740108512628498","3572","city","49003","M.GRANDES N-S (G.RICARDOS-J.CASTELLANOS)"
"Point","40.388268826789904","-3.730974553457897","3685","city","49029","OPORTO S-N(VALLE ORO-GRAL. RICARDOS)"
"Point","40.38589454509251","-3.725975749488563","3573","city","50029"," ARGUESO N-S"
"Point","40.38343301324618","-3.7248128183374263","5137","city","58006","AV. ABRANTES S-N(PELICANO-PORTALEGRE)"
"Point","40.38776433172444","-3.7645497171454516","5173","city","80030"," SALIDA PARQUE BOMBEROS"
"Point","40.496144868411676","-3.6552850966500676","9876","city","79042","Ana de Austria - Isabel Clara Eugenia-Niceto Alcalá Zamora"
"Point","40.49842011088843","-3.6535143092011917","9877","city","79043","Ana de Austria - Ignacio Aldecoa-Niceto Alcalá Zamora"
"Point","40.39775638281514","-3.670335026011558","9856","city","41059","Gandia E-O - Vía de Servicio- Cerro Negro"
"Point","40.463414731660734","-3.617384963078032","9854","city","70019","Av. Partenón - Ribera del Sena-Av. Capital de España"
"Point","40.475310702071674","-3.582330885705804","10001","city","57022","Av. Logroño - Timón-Pajarones"
"Point","40.46379109504362","-3.6154285046357515","9855","city","70020","Av. Partenón - Vía de Dublín-Av. Capital de España"
"Point","40.46663505506217","-3.69035835104348","4581","city","32051","AV. ASTURIAS E-O(PL. CASTILLA-SAN AQUILINO)"
"Point","40.48016636663084","-3.702886022707094","5435","city","43024","FINISTERRE N-S(SANTIAGO DE COMPOSTELA-AV.MONFORTE  LEMOS)"
"Point","40.46414751596312","-3.705678032373537","5757","city","92003","Marquis de Viana E-O (Robledo - P: Direccisn)"
"Point","40.477110937505465","-3.7154456495172625","9883","city","93020","Monforte de Lemos E-O(Puerto Maspalomas-Cno. Ganapanes)"
"Point","40.404248722947266","-3.652794344605909","6900","m30","04TL40PM01","04TL40PM01"
"Point","40.46308132315912","-3.6159453126850494","6969","city","70021","Av. Capital de España - Acceso Campo de las Naciones"
"Point","40.44992212800981","-3.6107907446423284","6344","city","57014","Av. Logroño - Isla de Cuba-Luis de la Mata"
"Point","40.439334132533894","-3.6325213707827824","10008","city","44046","C/. Alcalá - Albarracín-Tampico"
"Point","40.43970565698419","-3.631485076688567","10007","city","44045","C/. Alcalá - Alfonso Gómez-Tampico"
"Point","40.44985809757988","-3.6106713624826385","6346","city","57017","Av. Logroño - Luis de la Mata-Isla de Cuba"
"Point","40.38216576432103","-3.6691679951741536","9983","city","68010","Av. Entrevías - La Mancha-Membezar"
"Point","40.396609916676105","-3.6683719771484156","5863","city","41402","C/. Cerro Garabitas - Av. Monte Igueldo-Melquiades Biencinto"
"Point","40.467925869640865","-3.6535582906178647","6328","city","56404","C/. Guisona - Guisona-López de Hoyos"
"Point","40.397696442695676","-3.667604725040067","3429","city","41401","C/. Sierra de Javalambre - Francisco Iglesias-Av. Albufera"
"Point","40.438571258939504","-3.672974393536702","3547","city","97401","Cartagena Sent. Norte - Coslada - Av. AmÃÂ©rica"
"Point","40.414684644908796","-3.70692148163587","4705","city","90030","SALIDA CALLE 30 E-O(MARQUES VADILLO-M-30 -GTA. PIRÃÂMIDES) 280mts"
"Point","40.400252559313074","-3.7121521913693436","6860","m30","15RR60PM03","15RR60PM03"
"Point","40.400205760986104","-3.7121943100870123","6861","m30","15RR60PM02","15RR60PM02"
"Point","40.397367524680746","-3.7102387582299023","7118","m30","14NC71PM01","14NC71PM01"
"Point","40.46806166343687","-3.724202745870292","10012","city","3103001","Nueva Zelanda S-N - Isla Cristina-Gta.Isaac Rabín"
"Point","40.42204443995143","-3.7214892354523603","4332","city","16065"," Mozart N-S (entrada cruce) -  Mozart N-S (entrada cruce)"
"Point","40.46756776304716","-3.708970293892107","4543","city","32002"," P: DIRECCISN S-N(AIZQUIVEL-CAPITAN BLANCO ARGIBAY)"
"Point","40.39698863651686","-3.6187229405585137","6984","city","67025","Bulevar José Prat - Av. Democracia-Cordel Pavones"
"Point","40.397580475936586","-3.6212035514715546","6985","city","67026","Bulevar José Prat - Bulevar Indalecio Prieto-Cordel Pavones"
"Point","40.39692067015097","-3.6210533809086156","6986","city","67027","Bulevar José Prat - Cordel Pavones-Bulevar Indalecio Prieto"
"Point","40.39652676571739","-3.622749623707743","6990","city","67028","Bulevar Indalecio Prieto - Poetas-Bulevar José Prat"
"Point","40.3986368614795","-3.6222998963247988","6989","city","67029","Bulevar Indalecio Prieto - Pinillas-Bulevar José Prat"
"Point","40.39759582393357","-3.623912843081671","6988","city","67030","Bulevar José Prat - Ladera de los Almendros-Bulevar Indalecio Prieto"
"Point","40.433928296593145","-3.6464838833165985","5917","city","44049","C/. Alcalá - Urquiza-Virgen del Sagrario"
"Point","40.434000630801016","-3.646213235701942","10004","city","44050","C/. Alcalá - Urquiza-Gutierre de Cetina"
"Point","40.49349481911649","-3.6557279470060426","9871","city","79037","C/. Príncipe Carlos - Vicente Blasco Ibáñez-Americo Castro"
"Point","40.49520453783389","-3.6587415209604623","9870","city","79038","C/. Príncipe Carlos - María Tudor-Isabel de Valois"
"Point","40.498361487554355","-3.6557201605924408","9875","city","79041","Av. Niceto Alcalá Zamora - María Tudor-Isabel de Valois"
"Point","40.4953869244469","-3.6563740491870558","9872","city","79039","Ana de Austria - Isabel Clara Eugenia-Príncipe Carlos"
"Point","40.49341083087405","-3.6582469097467927","9873","city","79040","Ana de Austria - Princesa Éboli-Príncipe Carlos"
"Point","40.43292955945106","-3.6493015965949818","10006","city","44048","C/. Alcalá - Hnos. Machado-Lago Constanza"
"Point","40.47535454763972","-3.6682182319477503","10009","city","47045","C/. Arturo Soria - Eladio López Vilches-Av. San Luis"
"Point","40.43296015736359","-3.6495423409405046","10005","city","44047","C/. Alcalá - Cjal. Juilo Gómez-Hnos. Machado"
"Point","40.38148130586604","-3.668550582925358","9982","city","68009","Av. Entrevías - Hernandez Mas-La Mancha"
"Point","40.467519766873856","-3.667657677736614","9857","city","47041","Acceso Cuesta Sagrado Corazón -O - M-30-Cuesta Sagrado Corazón"
"Point","40.45393591641784","-3.601529386060814","9994","city","57025","C/. Jardines de Aranjuez - Jardines de Aranjuez-Paseo Alameda de Osuna"
"Point","40.47560151821453","-3.582538018985994","10002","city","57023","C/. Playa de Riazor - Arroyomolino-Av. Logroño"
"Point","40.475824769062704","-3.668179836605383","10010","city","47046","Av. San Luis - Golfo de Salonica-Arturo Soria"
"Point","40.49648898714923","-3.652412014439622","9874","city","79013","Niceto Alcalá Zamora - Vicente Blasco Ibáñez-Américo Castro"
"Point","40.49279948674163","-3.6518058798226978","9867","city","79034","Av. Alcalde Conde Mayalde - Isabel Clara Eugenia-Príncipe Carlos"
"Point","40.490378666972035","-3.6515290693094755","9868","city","79035","C/. Príncipe Carlos - Alcalde Alvarez de Villaamil-Alcalde Redondo Aceña"
"Point","40.492462028497286","-3.65441460503568","9869","city","79036","C/. Príncipe Carlos - Octavio Paz-Luis Jimenez de Asua"
"Point","40.490274309120416","-3.6542667009924017","9866","city","79033","Av. Alcalde Conde Mayalde - Princesa de Eboli-Príncipe Carlos"
"Point","40.41506160108168","-3.6510431871598437","9950","city","67041","Arroyo Media Legua - Santa Irene-Acceso OÂ´Donnell"
"Point","40.409289512698386","-3.6489104476316836","9948","city","67032","Camino Vinateros - Corregidor Jose Pasamonte-Marroquina"
"Point","40.40924512013838","-3.6484741765544606","9947","city","67033","Camino Vinateros - Marroquina-Corregidor Jose Pasamonte"
"Point","40.398211133886896","-3.6239272751559968","6987","city","67031","Bulevar José Prat - Bulevar Indalecio Prieto-Ladera de los Almendros"
"Point","40.41272385968081","-3.65796731883797","9953","city","67038","Corregidor Diego Valderrabano - Primavera de Praga-Dr. Garcia Tapia"
"Point","40.410539241239746","-3.6536882930419425","9945","city","67034","Camino Vinateros - Arroyo Media Legua-Arroyo Belincoso"
"Point","40.41061774612766","-3.6535137662730164","9946","city","67035","Camino Vinateros - Arroyo Belincoso-Arroyo Media Legua"
"Point","40.41071769026591","-3.6604000642102466","9927","city","67036","Camino Vinateros - M-30-Corregidor Diego Valderrabano"
"Point","40.41074582919373","-3.6586827415134153","9921","city","67037","Camino Vinateros - Corregidor Diego Valderrabano-Manuel Machado"
"Point","40.413379940520535","-3.652765377141368","9951","city","67042","Arroyo Media Legua - Dr. Garcia Tapia-Acceso OÂ´Donnell"
